scenario_id,event_type,venue_type,guest_count,room_length_m,room_width_m,room_area_m2,budget_pkr,budget_per_guest_pkr,age_group,time_of_day,preferred_color,preferred_style,theme_label,cake_label,decor_label,layout_label,recommended_servings,labelled_by,confidence,source,review_status,dataset_split,generation_seed,rule_notes
BSAR0821,birthday,outdoor,204,20.3,17.4,353.2,823000,4034,child,day,purple,traditional,pastel_floral,three_tier_luxury,rustic_wood_setup,two_side_tables,204,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0822,graduation,home,114,12.8,10,128,230000,2018,adult,night,white,minimal,modern_minimal,three_tier_luxury,minimal_backdrop,two_side_tables,114,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0823,graduation,hall,32,9.8,5.8,56.8,340000,10625,teenager,night,white,rustic,rustic_natural,single_tier_square,luxury_stage,full_stage_setup,32,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0824,anniversary,hall,78,13.9,8.2,114,220000,2821,adult,day,pink,rustic,pastel_floral,two_tier_floral,flower_wall,two_side_tables,78,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0825,wedding,hall,55,12.9,6.9,89,487000,8855,adult,night,green,elegant,modern_minimal,two_tier_round,luxury_stage,full_stage_setup,55,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0826,wedding,home,22,7.3,4.3,31.4,154000,7000,adult,day,gold,traditional,traditional_luxury,single_tier_square,flower_wall,single_cake_table,22,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0827,graduation,home,55,9.7,6.3,61.1,144000,2618,teenager,night,white,elegant,modern_minimal,two_tier_round,minimal_backdrop,cake_and_dessert_table,55,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0828,birthday,home,46,9.4,6.5,61.1,96000,2087,child,day,white,minimal,modern_minimal,two_tier_round,balloon_setup,cake_and_dessert_table,46,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0829,anniversary,outdoor,81,17.6,10.7,188.3,219000,2704,adult,night,red,minimal,elegant_gold,two_tier_floral,balloon_setup,two_side_tables,81,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0830,baby_shower,outdoor,232,24.5,14.4,352.8,468000,2017,adult,day,red,rustic,rustic_natural,three_tier_luxury,balloon_setup,two_side_tables,232,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0831,wedding,home,13,6.7,4.2,28.1,58000,4462,adult,night,green,rustic,rustic_natural,single_tier_round,flower_wall,single_cake_table,13,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0832,anniversary,home,53,9.1,6.1,55.5,143000,2698,mixed,day,white,rustic,rustic_natural,two_tier_floral,minimal_backdrop,cake_and_dessert_table,53,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0833,birthday,hall,118,17.4,12.3,214,184000,1559,teenager,night,red,colourful,colourful_cartoon,two_tier_floral,minimal_backdrop,full_stage_setup,118,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0834,baby_shower,outdoor,12,6.7,5.6,37.5,275000,22917,adult,day,pink,minimal,pastel_floral,single_tier_round,luxury_stage,full_stage_setup,12,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0835,birthday,home,37,8.2,5.7,46.7,96000,2595,child,night,pink,elegant,colourful_cartoon,single_tier_square,minimal_backdrop,cake_and_dessert_table,37,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0836,graduation,hall,70,12.8,9.7,124.2,649000,9271,mixed,night,pink,elegant,pastel_floral,two_tier_floral,luxury_stage,full_stage_setup,70,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0837,graduation,restaurant,20,6.5,3.6,23.4,56000,2800,mixed,night,white,elegant,elegant_gold,single_tier_round,minimal_backdrop,single_cake_table,20,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0838,baby_shower,hall,86,15.5,10.4,161.2,267000,3105,adult,night,mixed,colourful,colourful_cartoon,two_tier_round,flower_wall,two_side_tables,86,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0839,anniversary,outdoor,38,11.7,7.3,85.4,106000,2789,adult,day,red,traditional,traditional_luxury,single_tier_square,minimal_backdrop,cake_and_dessert_table,38,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0840,wedding,outdoor,59,14.2,9.7,137.7,163000,2763,adult,day,purple,elegant,pastel_floral,two_tier_floral,minimal_backdrop,cake_and_dessert_table,59,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0841,anniversary,home,15,6.9,4,27.6,38000,2533,adult,night,pink,elegant,pastel_floral,single_tier_round,balloon_setup,single_cake_table,15,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0842,anniversary,outdoor,61,14.2,10,142,196000,3213,adult,day,gold,rustic,rustic_natural,two_tier_floral,balloon_setup,cake_and_dessert_table,61,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0843,wedding,home,21,6.6,3.7,24.4,74000,3524,adult,day,white,traditional,traditional_luxury,single_tier_round,balloon_setup,single_cake_table,21,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0844,graduation,home,106,15.5,8.6,133.3,391000,3689,adult,day,gold,rustic,rustic_natural,two_tier_floral,rustic_wood_setup,two_side_tables,106,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0845,baby_shower,outdoor,8,6.8,3.9,26.5,33000,4125,adult,night,red,traditional,traditional_luxury,single_tier_round,minimal_backdrop,single_cake_table,8,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0846,birthday,home,61,11.9,6.5,77.4,133000,2180,teenager,day,white,rustic,rustic_natural,two_tier_floral,balloon_setup,cake_and_dessert_table,61,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0847,graduation,restaurant,226,21,13.8,289.8,351000,1553,teenager,day,mixed,rustic,rustic_natural,three_tier_luxury,minimal_backdrop,two_side_tables,226,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0848,anniversary,hall,32,8.7,6.7,58.3,90000,2813,adult,day,green,rustic,rustic_natural,single_tier_square,minimal_backdrop,cake_and_dessert_table,32,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0849,wedding,outdoor,49,14,7.7,107.8,253000,5163,mixed,night,white,traditional,traditional_luxury,two_tier_floral,flower_wall,cake_and_dessert_table,49,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0850,wedding,restaurant,67,12.2,6.8,83,322000,4806,adult,day,gold,traditional,traditional_luxury,two_tier_round,flower_wall,cake_and_dessert_table,67,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0851,wedding,outdoor,130,18.5,15.3,283.1,387000,2977,adult,night,gold,elegant,elegant_gold,three_tier_luxury,balloon_setup,two_side_tables,130,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0852,anniversary,hall,18,6,5,30,187000,10389,adult,day,white,rustic,modern_minimal,single_tier_square,luxury_stage,full_stage_setup,18,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,test,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0853,wedding,restaurant,22,5.8,5.1,29.6,34000,1545,adult,night,white,elegant,traditional_luxury,single_tier_round,minimal_backdrop,single_cake_table,22,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0854,anniversary,hall,103,15.3,10.5,160.7,798000,7748,adult,night,green,rustic,rustic_natural,two_tier_floral,luxury_stage,full_stage_setup,103,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0855,birthday,restaurant,21,6.4,4.2,26.9,53000,2524,mixed,day,white,minimal,modern_minimal,single_tier_round,minimal_backdrop,single_cake_table,21,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0856,wedding,hall,10,6.7,3.7,24.8,25000,2500,adult,night,gold,traditional,traditional_luxury,single_tier_round,balloon_setup,single_cake_table,10,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0857,anniversary,home,16,6.2,5.3,32.9,52000,3250,adult,night,mixed,minimal,modern_minimal,single_tier_square,balloon_setup,single_cake_table,16,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0858,birthday,hall,37,9.9,6.4,63.4,181000,4892,mixed,night,white,elegant,modern_minimal,single_tier_square,flower_wall,cake_and_dessert_table,37,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 15-40; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0859,anniversary,hall,103,15.1,12.7,191.8,1039000,10087,mixed,night,white,minimal,modern_minimal,three_tier_luxury,luxury_stage,full_stage_setup,103,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 90-250; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0860,birthday,hall,85,11.7,8.6,100.6,346000,4071,child,day,gold,traditional,traditional_luxury,two_tier_round,rustic_wood_setup,two_side_tables,85,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 35-90; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0861,graduation,hall,18,8.4,5.2,43.7,153000,8500,adult,day,green,elegant,rustic_natural,single_tier_round,luxury_stage,full_stage_setup,18,bakesmart_rule_generator_v1,4,synthetic_rule_based,pending_expert_review,train,20260817,"Theme-conditioned preferences; cake guest band 8-25; decor-conditioned venue/budget; layout derived from guests, venue and decor."
BSAR0862,birthday,hall,49,11.7,7.9,92.4,252000,5143,child,night,purple,traditional,traditional_luxury,two_tier_floral,flower_wall,cake_and_dessert_table,49,bakesmart_rule_generator_v1,5,synthetic_rule_based,pending_expert_review,validation,20260817,"Theme-conditioned preferences; cake guest band 45-120; decor-conditioned venue/budget; layout derived from guests, venue and decor."
